install_date,country_code,media_source,campaign_name,total_cohort_users,cohort_ad_spend,avg_cpi,retention_r1,retention_r3,retention_r7,retention_r14,retention_r30,sumR3,sumR7,sumR14,sumR30,ltv_d0,ltv_d1,ltv_d3,ltv_d7,ltv_d14,ltv_d30,roas_d0,roas_d1,roas_d3,roas_d7,roas_d14,roas_d30
2026-06-11,IS,google_ads,SnakeGo_A_Global_AdROAS_220126,1,0.0395,0.0395,0,0,0,,,0,0,,,0.0948,0.0948,0.0948,0.0948,,,2.4002,2.4002,2.4002,2.4002,,
2026-06-11,IT,(organic),(organic),1,,,0,0,0,,,0,0,,,0.0339,0.0339,0.0339,0.0339,,,,,,,,
2026-06-11,IT,applovin,SnakeGo_A_Global_AdROASD7_120326,3,0.423200001,0.1411,0,0,0,,,0,0.3333,,,0.0397,0.0397,0.0397,0.0426,,,0.2814,0.2814,0.2814,0.3019,,
2026-06-11,IT,google_ads,SnakeGo_A_Global_AdROAS_220126,1,0.208966667,0.209,0,0,0,,,0,0,,,0.0464,0.0464,0.0464,0.0464,,,0.2222,0.2222,0.2222,0.2222,,
2026-06-11,JO,applovin,SnakeGo_A_Global_AdROASD7_120326,1,0.0564,0.0564,0,0,0,,,0,0,,,0.0652,0.0652,0.0652,0.0652,,,1.1561,1.1561,1.1561,1.1561,,
2026-06-11,JP,(organic),(organic),2,,,0,0,0,,,0,0,,,0,0,0,0,,,,,,,,
2026-06-11,JP,applovin,SnakeGo_A_Global_AdROASD7_120326,6,12.85005,2.1417,0.5,0,0,,,0.5,0.5,,,0.9401,4.3575,4.3575,4.3575,,,0.439,2.0346,2.0346,2.0346,,
2026-06-11,KH,applovin,SnakeGo_A_Global_AdROASD7_120326,1,0.1396,0.1396,0,0,0,,,0,0,,,0.0182,0.0182,0.0182,0.0182,,,0.1307,0.1307,0.1307,0.1307,,
2026-06-11,KH,google_ads,SnakeGo_A_Global_AdROAS_220126,1,,,0,0,0,,,0,0,,,0.0004,0.0004,0.0004,0.0004,,,,,,,,
2026-06-11,KR,applovin,SnakeGo_A_Global_AdROASD7_120326,5,8.7478,1.7496,0,0,0,,,0,0,,,0.6253,0.6253,0.6253,0.6253,,,0.3574,0.3574,0.3574,0.3574,,
2026-06-11,KR,google_ads,SnakeGo_A_Global_AdROAS_220126,2,3.8019,1.901,0,0,0,,,0,0,,,0.6063,0.6063,0.6063,0.6063,,,0.319,0.319,0.319,0.319,,
2026-06-11,KZ,applovin,SnakeGo_A_Global_AdROASD7_120326,1,0.1271,0.1271,1,0,0,,,1,1,,,0.0198,0.037,0.037,0.037,,,0.1554,0.2911,0.2911,0.2911,,
2026-06-11,KZ,google_ads,SnakeGo_A_Global_AdROAS_220126,1,1.6029,1.6029,0,0,0,,,0,0,,,0.0105,0.0105,0.0105,0.0105,,,0.0065,0.0065,0.0065,0.0065,,
2026-06-11,LB,applovin,SnakeGo_A_Global_AdROASD7_120326,1,0.8369,0.8369,0,0,0,,,0,0,,,1.0824,1.0824,1.0824,1.0824,,,1.2933,1.2933,1.2933,1.2933,,
2026-06-11,LB,google_ads,SnakeGo_A_Global_AdROAS_220126,1,0.032,0.032,0,0,0,,,0,0,,,0.0235,0.0235,0.0235,0.0235,,,0.7334,0.7334,0.7334,0.7334,,
2026-06-11,LK,applovin,SnakeGo_A_Global_AdROASD7_120326,1,0.0143,0.0143,0,0,1,,,0,2,,,0.0001,0.0001,0.0001,0.0003,,,0.0045,0.0045,0.0045,0.0185,,
2026-06-11,LT,applovin,SnakeGo_A_Global_AdROASD7_120326,1,0.897,0.897,0,0,0,,,0,0,,,0.4803,0.4803,0.4803,0.4803,,,0.5354,0.5354,0.5354,0.5354,,
2026-06-11,MA,applovin,SnakeGo_A_Global_AdROASD7_120326,1,0.633,0.633,0,0,0,,,0,0,,,0.007,0.007,0.007,0.007,,,0.0111,0.0111,0.0111,0.0111,,
2026-06-11,MD,google_ads,SnakeGo_A_Global_AdROAS_220126,2,0.0712,0.0356,0,0,0.5,,,0,0.5,,,0.0183,0.0183,0.0183,0.0195,,,0.5149,0.5149,0.5149,0.5477,,
2026-06-11,MM,google_ads,SnakeGo_A_Global_AdROAS_220126,1,0.0635,0.0635,1,0,0,,,1,2,,,0,0,0,0,,,0,0,0,0,,
2026-06-11,MX,(organic),(organic),2,,,0.5,0,0,,,0.5,1,,,0,0,0,0,,,,,,,,
2026-06-11,MX,applovin,SnakeGo_A_Global_AdROASD7_120326,3,2.453325,0.8178,0.6667,0,0.3333,,,1,2,,,0.5355,0.6146,0.9147,1.2152,,,0.6548,0.7515,1.1186,1.486,,
2026-06-11,MX,google_ads,SnakeGo_A_Global_AdROAS_220126,7,2.128175,0.304,0.4286,0.1429,0.2857,,,0.8571,2,,,0.1362,0.1692,0.182,0.2042,,,0.4479,0.5567,0.5985,0.6716,,
2026-06-11,MX,organic,(organic),2,,,0,0,0,,,0,0,,,0.0056,0.0056,0.0056,0.0056,,,,,,,,
2026-06-11,MX,unity_ads,SnakeGo_A_Tier3_AdROASD7_120326,1,1.5105,1.5105,0,0,0,,,0,0,,,1.8639,1.8639,1.8639,1.8639,,,1.234,1.234,1.234,1.234,,
2026-06-11,MY,applovin,SnakeGo_A_Global_AdROASD7_120326,1,1.9556,1.9556,1,0,0,,,1,1,,,0.5289,1.2845,1.2845,1.2845,,,0.2705,0.6568,0.6568,0.6568,,
2026-06-11,MY,google_ads,SnakeGo_A_Global_AdROAS_220126,2,0.4767,0.2384,0.5,0.5,0,,,1.5,3,,,0.1613,0.2501,0.2986,0.409,,,0.6768,1.0494,1.253,1.7159,,
2026-06-11,MY,unity_ads,SnakeGo_A_Tier3_AdROASD7_120326,1,0.1897,0.1897,1,1,1,,,3,6,,,0.1283,0.2701,0.3988,0.4863,,,0.6763,1.4239,2.1025,2.5634,,
2026-06-11,NG,organic,(organic),1,,,1,1,0,,,3,5,,,0.0062,0.0062,0.0269,0.0303,,,,,,,,
2026-06-11,NL,applovin,SnakeGo_A_Global_AdROASD7_120326,2,0.3026,0.1513,0,0,0,,,0,0,,,0.045,0.045,0.045,0.045,,,0.2974,0.2974,0.2974,0.2974,,
2026-06-11,NL,google_ads,SnakeGo_A_Global_AdROAS_220126,3,1.628300001,0.5428,0.6667,0.6667,0.6667,,,2,4.6667,,,0.1452,0.1683,0.193,0.3321,,,0.2676,0.3101,0.3557,0.6119,,
2026-06-11,NO,google_ads,SnakeGo_A_Global_AdROAS_220126,3,1.305699999,0.4352,0,0,0,,,0,0.3333,,,4.9207,4.9207,4.9207,4.9593,,,11.3058,11.3058,11.3058,11.3945,,
2026-06-11,NZ,applovin,SnakeGo_A_Global_AdROASD7_120326,1,0.6339,0.6339,0,0,0,,,0,0,,,0.0204,0.0204,0.0204,0.0204,,,0.0321,0.0321,0.0321,0.0321,,
2026-06-11,PE,applovin,SnakeGo_A_Global_AdROASD7_120326,1,0.2401,0.2401,0,0,0,,,0,0,,,0.0014,0.0014,0.0014,0.0014,,,0.0059,0.0059,0.0059,0.0059,,
2026-06-11,PH,applovin,SnakeGo_A_Global_AdROASD7_120326,1,0.1443,0.1443,1,0,0,,,1,1,,,0.0159,0.0276,0.0276,0.0276,,,0.1104,0.1909,0.1909,0.1909,,
2026-06-11,PH,google_ads,SnakeGo_A_Global_AdROAS_070526_[MAX],1,0,0,0,0,0,,,0,0,,,0,0,0,0,,,,,,,,
2026-06-11,PH,google_ads,SnakeGo_A_Global_AdROAS_220126,1,0.09165,0.0917,0,0,0,,,0,0,,,0.0342,0.0342,0.0342,0.0342,,,0.3733,0.3733,0.3733,0.3733,,
2026-06-11,PH,organic,(organic),1,,,0,0,0,,,0,0,,,0.0003,0.0003,0.0003,0.0003,,,,,,,,
2026-06-11,PK,applovin,SnakeGo_A_Global_AdROASD7_120326,1,0.0088,0.0088,0,0,0,,,0,0,,,0.0049,0.0049,0.0049,0.0049,,,0.5524,0.5524,0.5524,0.5524,,
2026-06-11,PK,organic,(organic),2,,,0,0,0,,,0,0,,,0,0,0,0,,,,,,,,
2026-06-11,PL,applovin,SnakeGo_A_Global_AdROASD7_120326,1,,,0,0,0,,,0,0,,,0,0,0,0,,,,,,,,
2026-06-11,PL,google_ads,SnakeGo_A_Global_AdROAS_220126,3,1.3641,0.4547,0.3333,0.3333,0.3333,,,1,2,,,0.0966,0.1639,0.1916,0.2253,,,0.2126,0.3604,0.4213,0.4956,,
2026-06-11,PR,(organic),(organic),1,,,0,0,0,,,0,0,,,0.2475,0.2475,0.2475,0.2475,,,,,,,,
2026-06-11,PT,applovin,SnakeGo_A_Global_AdROASD7_120326,3,0.5247,0.1749,0.6667,0,0,,,1.3333,1.6667,,,0.0831,0.0991,0.1014,0.1014,,,0.4752,0.5663,0.5796,0.5798,,
2026-06-11,RO,applovin,SnakeGo_A_Global_AdROASD7_120326,1,0.1922,0.1922,1,0,0,,,1,1,,,0.1159,0.2814,0.2814,0.2814,,,0.6028,1.464,1.464,1.464,,
2026-06-11,RO,google_ads,SnakeGo_A_Global_AdROAS_220126,3,0.372200001,0.1241,0.6667,0.3333,0,,,1.3333,1.6667,,,0.0161,0.0237,0.0316,0.0329,,,0.13,0.1907,0.255,0.2656,,
2026-06-11,RS,google_ads,SnakeGo_A_Global_AdROAS_220126,1,0.1995,0.1995,1,0,1,,,1,2,,,0.0086,0.0157,0.0157,0.0172,,,0.0432,0.0785,0.0785,0.0861,,
2026-06-11,RU,(organic),(organic),2,,,0,0,0,,,0,0,,,0,0,0,0,,,,,,,,
2026-06-11,RU,applovin,SnakeGo_A_Global_AdROASD7_120326,10,4.064,0.4064,0.7,0.3,0,,,1.5,2.2,,,0.0499,0.115,0.1535,0.1674,,,0.1227,0.2831,0.3776,0.412,,
2026-06-11,RU,organic,(organic),5,,,0.4,0,0,,,0.6,0.6,,,0.0248,0.2394,0.24,0.24,,,,,,,,
2026-06-11,RU,unity_ads,SnakeGo_A_Tier3_AdROASD7_120326,5,0.99707143,0.1994,0.4,0.4,0.2,,,1.2,2,,,0.0581,0.0775,0.1075,0.1332,,,0.2916,0.3887,0.5392,0.6682,,
2026-06-11,SA,google_ads,SnakeGo_A_Global_AdROAS_220126,1,0.3503,0.3503,1,1,1,,,3,7,,,0.0758,0.4033,0.8564,1.6268,,,0.2164,1.1514,2.4449,4.6441,,
2026-06-11,SD,(organic),(organic),1,,,0,0,0,,,0,0,,,0,0,0,0,,,,,,,,
2026-06-11,SE,applovin,SnakeGo_A_Global_AdROASD7_120326,1,0.2401,0.2401,0,0,0,,,1,1,,,0.0491,0.0491,0.1024,0.1024,,,0.2043,0.2043,0.4266,0.4266,,
2026-06-11,SG,applovin,SnakeGo_A_Global_AdROASD7_120326,1,0.2517,0.2517,0,0,0,,,0,0,,,0.0004,0.0004,0.0004,0.0004,,,0.0016,0.0016,0.0016,0.0016,,
2026-06-11,TH,applovin,SnakeGo_A_Global_AdROASD7_120326,4,0.502666668,0.1257,0.75,0.25,0,,,1,1.75,,,0.0012,0.016,0.0161,0.0161,,,0.0092,0.1274,0.1278,0.1283,,
2026-06-11,TH,google_ads,SnakeGo_A_Global_AdROAS_220126,5,1.1568,0.2314,0.8,0.6,0.2,,,1.4,1.6,,,0.0421,0.0669,0.0769,0.0786,,,0.182,0.289,0.3324,0.3399,,
2026-06-11,TH,organic,(organic),1,,,1,0,0,,,1,1,,,0.0108,0.0168,0.0168,0.0168,,,,,,,,
2026-06-11,TJ,(organic),(organic),1,,,0,0,1,,,0,1,,,0,0,0,0.0008,,,,,,,,
2026-06-11,TN,(organic),(organic),1,,,0,0,0,,,0,0,,,0,0,0,0,,,,,,,,
2026-06-11,TN,google_ads,SnakeGo_A_Global_AdROAS_220126,1,0.0226,0.0226,0,0,0,,,0,0,,,0.0072,0.0072,0.0072,0.0072,,,0.3201,0.3201,0.3201,0.3201,,
2026-06-11,TR,(organic),(organic),3,,,0,0,0,,,0,0,,,0,0,0,0,,,,,,,,
2026-06-11,TR,applovin,SnakeGo_A_Global_AdROASD7_120326,4,2.5892,0.6473,0.5,0.25,0.25,,,1.25,1.5,,,0.1778,0.3284,0.8131,0.8132,,,0.2747,0.5073,1.2562,1.2562,,
2026-06-11,TR,google_ads,SnakeGo_A_Global_AdROAS_220126,8,1.1373,0.1422,0.5,0.125,0.125,,,0.75,1.25,,,0.1638,0.1889,0.1995,0.2086,,,1.1524,1.3288,1.4035,1.4671,,
2026-06-11,TR,unity_ads,SnakeGo_A_Tier3_AdROASD7_120326,1,0.0661,0.0661,1,0,0,,,1,1,,,0.0071,0.0198,0.0198,0.0198,,,0.1073,0.2996,0.2996,0.2996,,
2026-06-11,TW,applovin,SnakeGo_A_Global_AdROASD7_120326,3,2.6367,0.8789,0,0,0,,,0,0,,,0.18,0.18,0.18,0.18,,,0.2049,0.2049,0.2049,0.2049,,
2026-06-11,TW,google_ads,SnakeGo_A_Global_AdROAS_220126,3,0.625700001,0.2086,0.3333,0,0,,,0.3333,0.3333,,,0.2604,0.2648,0.2648,0.2648,,,1.2486,1.2694,1.2694,1.2694,,
2026-06-11,UA,applovin,SnakeGo_A_Global_AdROASD7_120326,2,0.3273,0.1637,0,0,0,,,0,0,,,0.0092,0.0092,0.0092,0.0092,,,0.0559,0.0559,0.0559,0.0559,,
2026-06-11,UA,google_ads,SnakeGo_A_Global_AdROAS_220126,2,0.1926,0.0963,0.5,0,0,,,0.5,0.5,,,0.0005,0.0005,0.0005,0.0005,,,0.0055,0.0055,0.0055,0.0055,,
2026-06-11,UA,organic,(organic),1,,,0,0,0,,,0,0,,,0.0086,0.0086,0.0086,0.0086,,,,,,,,
2026-06-11,US,(organic),(organic),3,,,0,0,0,,,0,0,,,0.0534,0.0534,0.0534,0.0534,,,,,,,,
2026-06-11,US,applovin,SnakeGo_A_Global_AdROASD7_120326,6,22.388899998,3.7315,0.1667,0.3333,0,,,0.6667,1.3333,,,0.498,0.5116,0.5373,0.7534,,,0.1335,0.1371,0.144,0.2019,,
2026-06-11,US,google_ads,SnakeGo_A_Global_AdROAS_220126,8,15.440290912,1.93,0.375,0.125,0.125,,,0.75,1.5,,,0.6224,1.0272,1.1411,1.4157,,,0.3225,0.5322,0.5912,0.7335,,
2026-06-11,US,organic,(organic),2,,,1,0,0,,,1,1,,,0.1576,0.2897,0.2897,0.2897,,,,,,,,
2026-06-11,US,unity_ads,SnakeGo_A_US_AdROASD7_270326,1,2.2652,2.2652,0,0,0,,,0,0,,,0.5551,0.5551,0.5551,0.5551,,,0.2451,0.2451,0.2451,0.2451,,
2026-06-11,US,unity_ads,SnakeGo_A_Tier3_AdROASD7_120326,1,0.199414286,0.1994,0,0,0,,,0,0,,,0.0001,0.0001,0.0001,0.0001,,,0.0006,0.0006,0.0006,0.0006,,
2026-06-11,UY,google_ads,SnakeGo_A_Global_AdROAS_220126,1,0.1284,0.1284,0,0,0,,,0,0,,,0.0536,0.0536,0.0536,0.0536,,,0.4172,0.4172,0.4172,0.4172,,
2026-06-11,UZ,applovin,SnakeGo_A_Global_AdROASD7_120326,1,0.5249,0.5249,1,1,0,,,2,4,,,0.5143,0.6086,0.716,0.772,,,0.9798,1.1594,1.3641,1.4707,,
2026-06-11,UZ,google_ads,SnakeGo_A_Global_AdROAS_220126,3,0.1032,0.0344,0,0,0,,,0,0,,,0.016,0.016,0.016,0.016,,,0.4663,0.4663,0.4663,0.4663,,
2026-06-11,VE,applovin,SnakeGo_A_Global_AdROASD7_120326,1,0.0345,0.0345,0,0,0,,,0,0,,,0.0041,0.0041,0.0041,0.0041,,,0.1202,0.1202,0.1202,0.1202,,
2026-06-11,VN,(organic),(organic),1,,,0,0,0,,,0,0,,,0,0,0,0,,,,,,,,
2026-06-11,VN,google_ads,SnakeGo_A_Global_AdROAS_220126,3,0.150075,0.05,0.6667,0,0,,,0.6667,0.6667,,,0.0099,0.0099,0.0099,0.0099,,,0.1969,0.1971,0.1971,0.1971,,
2026-06-11,VN,organic,(organic),1,,,0,0,0,,,0,0,,,0.0001,0.0001,0.0001,0.0001,,,,,,,,
2026-06-11,YE,google_ads,SnakeGo_A_Global_AdROAS_220126,1,0.0037,0.0037,1,1,0,,,3,6,,,0,0,0.0012,0.0012,,,0,0,0.3243,0.3243,,
2026-06-10,AM,google_ads,SnakeGo_A_Global_AdROAS_220126,1,0.0728,0.0728,0,0,0,,,0,0,,,0,0,0,0,,,0,0,0,0,,
2026-06-10,AR,applovin,SnakeGo_A_Global_AdROASD7_120326,1,1.7064,1.7064,0,0,0,,,0,0,,,0.0085,0.0085,0.0085,0.0085,,,0.005,0.005,0.005,0.005,,
2026-06-10,AR,google_ads,SnakeGo_A_Global_AdROAS_220126,3,0.5511,0.1837,0,0,0,,,0.3333,1,,,0.0681,0.0681,0.0765,0.083,,,0.3708,0.3708,0.4165,0.4516,,
2026-06-10,AR,organic,(organic),2,,,0.5,0,0,,,0.5,1,,,0.0219,0.0278,0.0278,0.0291,,,,,,,,
2026-06-10,AR,unity_ads,SnakeGo_A_Tier3_AdROASD7_120326,2,0.2078,0.1039,1,0,0,,,1.5,1.5,,,0.0347,0.0552,0.0574,0.0574,,,0.3344,0.5311,0.5526,0.5526,,
2026-06-10,AT,applovin,SnakeGo_A_Global_AdROASD7_120326,3,1.043775,0.3479,0.6667,0,0,,,0.6667,1,,,0.049,0.0709,0.0709,0.0735,,,0.1409,0.2036,0.2036,0.2113,,
2026-06-10,AU,google_ads,SnakeGo_A_Global_AdROAS_070526_[MAX],1,0.6183,0.6183,0,1,1,,,1,3,,,0.0108,0.0108,0.0362,0.0362,,,0.0175,0.0175,0.0586,0.0586,,
2026-06-10,AZ,google_ads,SnakeGo_A_Global_AdROAS_220126,1,0.0176,0.0176,0,0,0,,,0,0,,,0.0029,0.0029,0.0029,0.0029,,,0.1646,0.1646,0.1646,0.1646,,
2026-06-10,BD,(organic),(organic),1,,,0,0,0,,,0,0,,,0,0,0,0,,,,,,,,
2026-06-10,BD,google_ads,SnakeGo_A_Global_AdROAS_070526_[MAX],5,0.1625,0.0325,0.2,0,0,,,0.2,0.2,,,0.0026,0.0026,0.0026,0.0026,,,0.0802,0.0802,0.0802,0.0802,,
2026-06-10,BD,organic,(organic),2,,,0.5,0.5,0,,,2,2.5,,,0,0,0.0014,0.0014,,,,,,,,
2026-06-10,BE,applovin,SnakeGo_A_Global_AdROASD7_120326,3,0.469700001,0.1566,0,0,0,,,0,0,,,0.0245,0.0245,0.0245,0.0245,,,0.1567,0.1567,0.1567,0.1567,,
2026-06-10,BG,applovin,SnakeGo_A_Global_AdROASD7_120326,1,0.0663,0.0663,1,1,0,,,3,4,,,0.0307,0.0438,0.0649,0.0941,,,0.4634,0.66,0.9788,1.4187,,
2026-06-10,BR,(organic),(organic),3,,,0,0,0,,,0,0,,,0.0418,0.0418,0.0418,0.0418,,,,,,,,
2026-06-10,BR,google_ads,SnakeGo_A_Global_AdROAS_220126,18,6.657685722,0.3699,0.3333,0.1111,0,,,0.6111,0.9444,,,0.0758,0.0988,0.1222,0.1338,,,0.205,0.2672,0.3303,0.3617,,
2026-06-10,BR,organic,(organic),2,,,0.5,0.5,0,,,1.5,1.5,,,0.0026,0.0227,0.0381,0.0381,,,,,,,,
2026-06-10,BR,unity_ads,SnakeGo_A_Tier3_AdROASD7_120326,2,0.5353,0.2677,0.5,0.5,0.5,,,1,2,,,0.1426,0.1924,0.2392,0.267,,,0.5328,0.719,0.8939,0.9975,,
2026-06-10,BY,google_ads,SnakeGo_A_Global_AdROAS_220126,3,0.076575,0.0255,0,0,0,,,0,0,,,0.0263,0.0263,0.0263,0.0263,,,1.0303,1.0303,1.0303,1.0303,,
2026-06-10,CA,applovin,SnakeGo_A_Global_AdROASD7_120326,2,1.6851,0.8426,0,0,0,,,0,0,,,0.3669,0.3669,0.3669,0.3669,,,0.4354,0.4354,0.4354,0.4354,,
2026-06-10,CA,unity_ads,SnakeGo_A_Tier1_AdROASD7_120326,1,3.1962,3.1962,0,0,0,,,0,0,,,1.503,1.503,1.503,1.503,,,0.4702,0.4702,0.4702,0.4702,,
2026-06-10,CL,applovin,SnakeGo_A_Global_AdROASD7_120326,1,0.0933,0.0933,0,0,0,,,0,0,,,0.0164,0.0164,0.0164,0.0164,,,0.1756,0.1756,0.1756,0.1756,,
2026-06-10,CL,google_ads,SnakeGo_A_Global_AdROAS_220126,2,0.3924,0.1962,0,0,0,,,0,0,,,0.0416,0.0416,0.0416,0.0416,,,0.2118,0.2118,0.2118,0.2118,,
2026-06-10,CL,organic,(organic),1,,,0,0,0,,,0,0,,,0.0253,0.0253,0.0253,0.0253,,,,,,,,
2026-06-10,CO,applovin,SnakeGo_A_Global_AdROASD7_120326,1,0.0556,0.0556,0,0,0,,,0,0,,,0.0285,0.0285,0.0285,0.0285,,,0.5129,0.5129,0.5129,0.5129,,
2026-06-10,CO,google_ads,SnakeGo_A_Global_AdROAS_220126,1,0.1154,0.1154,0,0,0,,,1,1,,,0.0442,0.0442,0.0442,0.0442,,,0.3833,0.3833,0.3833,0.3833,,
2026-06-10,CO,unity_ads,SnakeGo_A_Tier3_AdROASD7_120326,1,0.1221,0.1221,1,0,0,,,1,1,,,0.001,0.0317,0.0317,0.0317,,,0.0084,0.2595,0.2595,0.2595,,
2026-06-10,CR,applovin,SnakeGo_A_Global_AdROASD7_120326,1,0.2281,0.2281,0,0,0,,,0,1,,,0.0481,0.0481,0.0481,0.0532,,,0.2107,0.2107,0.2107,0.2334,,
2026-06-10,CR,google_ads,SnakeGo_A_Global_AdROAS_220126,3,0.545499999,0.1818,0.3333,0,0.3333,,,0.6667,1.3333,,,0.1086,0.1331,0.1531,0.1603,,,0.5973,0.7321,0.842,0.8818,,
2026-06-10,CY,google_ads,SnakeGo_A_Global_AdROAS_220126,1,0.0308,0.0308,0,0,0,,,0,0,,,0.0013,0.0013,0.0013,0.0013,,,0.0438,0.0438,0.0438,0.0438,,
2026-06-10,CZ,applovin,SnakeGo_A_Global_AdROASD7_120326,2,0.3624,0.1812,0.5,0.5,0,,,1,1.5,,,0.0722,0.0889,0.089,0.0892,,,0.3987,0.4906,0.491,0.4924,,
2026-06-10,CZ,google_ads,SnakeGo_A_Global_AdROAS_220126,1,0.6014,0.6014,0,0,0,,,0,0,,,0.0534,0.0534,0.0534,0.0534,,,0.0888,0.0888,0.0888,0.0888,,
2026-06-10,DE,applovin,SnakeGo_A_Global_AdROASD7_120326,9,5.392400004,0.5992,0.7778,0.3333,0.2222,,,1.4444,2.2222,,,0.2061,0.3258,0.3672,0.3766,,,0.3441,0.5437,0.6129,0.6286,,
2026-06-10,DE,google_ads,SnakeGo_A_Global_AdROAS_220126,3,3.7152,1.2384,0.3333,0.6667,0.3333,,,1.3333,4,,,0.0538,0.0619,0.0758,0.1213,,,0.0435,0.05,0.0612,0.0979,,
2026-06-10,DE,organic,(organic),4,,,0.25,0.25,0,,,0.75,0.75,,,0.5859,0.6014,0.6174,0.6174,,,,,,,,
2026-06-10,DE,unity_ads,SnakeGo_A_Tier1_AdROASD7_120326,1,1.11785,1.1179,0,0,0,,,0,0,,,0.0009,0.0009,0.0009,0.0009,,,0.0008,0.0008,0.0008,0.0008,,
2026-06-10,DZ,google_ads,SnakeGo_A_Global_AdROAS_220126,4,0.0498,0.0125,0,0,0,,,0,0,,,0.0002,0.0002,0.0002,0.0002,,,0.0173,0.0173,0.0173,0.0173,,
2026-06-10,EC,applovin,SnakeGo_A_Global_AdROASD7_120326,1,0.038,0.038,0,0,0,,,0,0,,,0,0,0,0,,,0.0011,0.0011,0.0011,0.0011,,
2026-06-10,EC,google_ads,SnakeGo_A_Global_AdROAS_220126,1,0.0433,0.0433,0,0,0,,,0,0,,,0,0,0,0,,,0,0,0,0,,
2026-06-10,EG,applovin,SnakeGo_A_Global_AdROASD7_120326,3,0.2808,0.0936,0,0.3333,0,,,0.3333,0.3333,,,0.0283,0.0283,0.0362,0.0362,,,0.3029,0.3029,0.3867,0.3867,,
2026-06-10,EG,google_ads,SnakeGo_A_Global_AdROAS_220126,5,0.1005,0.0201,0.4,0.2,0,,,0.8,1.4,,,0.0021,0.003,0.0049,0.0085,,,0.1035,0.1483,0.244,0.4214,,
2026-06-10,ES,(organic),(organic),1,,,0,0,0,,,0,0,,,0,0,0,0,,,,,,,,
2026-06-10,ES,applovin,SnakeGo_A_Global_AdROASD7_120326,7,4.679900001,0.6686,0.4286,0,0.2857,,,0.7143,1.5714,,,0.0186,0.0352,0.0509,0.0946,,,0.0278,0.0526,0.0761,0.1415,,
2026-06-10,ES,google_ads,SnakeGo_A_Global_AdROAS_220126,3,0.9672,0.3224,0,0,0.3333,,,0,1,,,0.0515,0.0515,0.0515,0.0886,,,0.1597,0.1597,0.1597,0.2748,,
2026-06-10,ET,(organic),(organic),1,,,1,1,0,,,3,6,,,0,0,0,0,,,,,,,,
2026-06-10,FR,applovin,SnakeGo_A_Global_AdROASD7_120326,4,1.5848,0.3962,0,0,0,,,0,0,,,0.2925,0.2925,0.2925,0.2925,,,0.7382,0.7382,0.7382,0.7382,,
2026-06-10,FR,google_ads,SnakeGo_A_Global_AdROAS_220126,8,1.596914288,0.1996,0.375,0.375,0.125,,,1,1.75,,,0.08,0.1187,0.1527,0.1665,,,0.4006,0.5949,0.765,0.8341,,
2026-06-10,FR,unity_ads,SnakeGo_A_Tier1_AdROASD7_120326,2,0.194666666,0.0973,0.5,0,0,,,0.5,0.5,,,0.0042,0.0252,0.0252,0.0252,,,0.0433,0.2593,0.2593,0.2593,,
2026-06-10,GB,applovin,SnakeGo_A_Global_AdROASD7_120326,4,2.75096,0.6877,0,0,0.25,,,0,0.5,,,0.1892,0.1892,0.1892,0.1892,,,0.275,0.275,0.275,0.275,,
2026-06-10,GB,google_ads,SnakeGo_A_Global_AdROAS_220126,4,2.7152,0.6788,0.25,0.25,0.25,,,0.75,2,,,0.5003,0.5145,0.5327,0.7429,,,0.737,0.7579,0.7847,1.0944,,
2026-06-10,GR,(organic),(organic),1,,,0,0,0,,,0,0,,,0.0001,0.0001,0.0001,0.0001,,,,,,,,
2026-06-10,HU,applovin,SnakeGo_A_Global_AdROASD7_120326,3,0.454125,0.1514,0,0,0,,,0,0,,,0.0105,0.0105,0.0105,0.0105,,,0.0696,0.0696,0.0696,0.0696,,
2026-06-10,HU,google_ads,SnakeGo_A_Global_AdROAS_220126,2,0.5273,0.2637,0,0,0,,,0,0,,,0.0006,0.0006,0.0006,0.0006,,,0.0024,0.0024,0.0024,0.0024,,
2026-06-10,HU,organic,(organic),2,,,0,0,0,,,0,0,,,0.0002,0.0002,0.0002,0.0002,,,,,,,,
2026-06-10,ID,(organic),(organic),4,,,0.25,0,0.25,,,0.5,1,,,0,0,0,0,,,,,,,,
2026-06-10,ID,google_ads,SnakeGo_A_Global_AdROAS_220126,2,0.3405,0.1703,0,0.5,0.5,,,0.5,2.5,,,0.0383,0.0383,0.0683,0.1373,,,0.225,0.225,0.4012,0.8062,,
2026-06-10,ID,organic,(organic),1,,,0,1,0,,,1,4,,,0,0,0,0,,,,,,,,
2026-06-10,ID,unity_ads,SnakeGo_A_Tier3_AdROASD7_120326,3,1.472600001,0.4909,0.6667,0.6667,0.3333,,,2,3.3333,,,0.1839,0.512,1.0105,1.0153,,,0.3747,1.043,2.0586,2.0683,,
2026-06-10,IL,(organic),(organic),1,,,1,0,0,,,1,1,,,0,0,0,0,,,,,,,,
2026-06-10,IN,(organic),(organic),54,,,0.2222,0.0926,0.0741,,,0.4259,0.7593,,,0.0001,0.0001,0.0001,0.0004,,,,,,,,
2026-06-10,IN,google_ads,SnakeGo_A_Global_AdROAS_070526_[MAX],7,0.1456,0.0208,0.1429,0.2857,0,,,0.5714,0.7143,,,0.0007,0.0007,0.0007,0.0007,,,0.0323,0.0323,0.0323,0.0323,,
